symbol,just_date,article_sentiment,event_impact_score_entity_1,overall_source_rank,volume,date,day,month,year,hour,minute
IBM,2013-08-17,0.1060833333,17.66666667,5.416666667,12,2013-08-17 9:45:00,17,8,2013,9,45
MSFT,2013-08-17,-0.1028484848,23.84848485,5.96969697,33,2013-08-17 9:45:00,17,8,2013,9,45
ADBE,2013-08-17,-0.022,21,5,2,2013-08-17 9:45:00,17,8,2013,9,45
FB,2013-08-17,0.04365217391,42.47826087,5.173913043,23,2013-08-17 9:45:00,17,8,2013,9,45
AAPL,2013-08-17,0.2425172414,28.72413793,5.620689655,29,2013-08-17 9:45:00,17,8,2013,9,45
DOV,2013-08-17,-0.04,23.66666667,4.666666667,3,2013-08-17 9:45:00,17,8,2013,9,45
NTAP,2013-08-17,0.435,35,4,1,2013-08-17 9:45:00,17,8,2013,9,45
GOOG,2013-08-18,0.3174827586,19.31034483,5.413793103,29,2013-08-18 9:45:00,18,8,2013,9,45
IBM,2013-08-18,0.56,17,5,1,2013-08-18 9:45:00,18,8,2013,9,45
ORCL,2013-08-18,0.31,22,7,1,2013-08-18 9:45:00,18,8,2013,9,45
IPG,2013-08-18,0.518,0,6,1,2013-08-18 9:45:00,18,8,2013,9,45
AABA,2013-08-18,0.268,34,4,2,2013-08-18 9:45:00,18,8,2013,9,45
HPQ,2013-08-18,-0.152,35.66666667,4.333333333,3,2013-08-18 9:45:00,18,8,2013,9,45
AAPL,2013-08-18,0.0044,29.2,5.85,20,2013-08-18 9:45:00,18,8,2013,9,45
MSFT,2013-08-18,-0.09242857143,22.71428571,5.785714286,14,2013-08-18 9:45:00,18,8,2013,9,45
DOV,2013-08-18,0.448,22,4,1,2013-08-18 9:45:00,18,8,2013,9,45
AMAT,2013-08-18,-0.5,58,4,2,2013-08-18 9:45:00,18,8,2013,9,45
CSCO,2013-08-18,-0.36,19,6,1,2013-08-18 9:45:00,18,8,2013,9,45
MSI,2013-08-18,0.7,18,6,1,2013-08-18 9:45:00,18,8,2013,9,45
FB,2013-08-18,0.348952381,40.57142857,5.047619048,21,2013-08-18 9:45:00,18,8,2013,9,45
INTC,2013-08-18,0.6,21,6,3,2013-08-18 9:45:00,18,8,2013,9,45
INTC,2013-08-19,0.56,15,7,1,2013-08-19 9:45:00,19,8,2013,9,45
GOOG,2013-08-19,0.2268139535,19.6744186,5.534883721,43,2013-08-19 9:45:00,19,8,2013,9,45
AAPL,2013-08-19,0.1679,29.9,5,10,2013-08-19 9:45:00,19,8,2013,9,45
MSFT,2013-08-19,0.02428571429,23,5.285714286,7,2013-08-19 9:45:00,19,8,2013,9,45
AABA,2013-08-19,0.465,35,4.451612903,31,2013-08-19 9:45:00,19,8,2013,9,45
ADBE,2013-08-19,0.435,25,5,1,2013-08-19 9:45:00,19,8,2013,9,45
NVDA,2013-08-19,-0.29,34,3,1,2013-08-19 9:45:00,19,8,2013,9,45
EMC,2013-08-19,0.56,25,5,1,2013-08-19 9:45:00,19,8,2013,9,45
FB,2013-08-19,-0.2004142857,42.08571429,6.028571429,70,2013-08-19 9:45:00,19,8,2013,9,45
CSCO,2013-08-19,0.25,19,9,1,2013-08-19 9:45:00,19,8,2013,9,45
JNPR,2013-08-19,0.412,41,4,1,2013-08-19 9:45:00,19,8,2013,9,45
HPQ,2013-08-19,0.3686363636,32,6.545454545,11,2013-08-19 9:45:00,19,8,2013,9,45
ORCL,2013-08-19,0.56,23,5,2,2013-08-19 9:45:00,19,8,2013,9,45
OMC,2013-08-19,0.56,8,6,1,2013-08-19 9:45:00,19,8,2013,9,45
MU,2013-08-19,0.565,50,4,1,2013-08-19 9:45:00,19,8,2013,9,45
GOOG,2013-08-20,0.2855692308,20.2,5.738461538,65,2013-08-20 9:45:00,20,8,2013,9,45
IBM,2013-08-20,0.394,15.14285714,4.857142857,7,2013-08-20 9:45:00,20,8,2013,9,45
AAPL,2013-08-20,0.2216290323,29.11290323,6.177419355,62,2013-08-20 9:45:00,20,8,2013,9,45
CTXS,2013-08-20,0.56,36,4.5,2,2013-08-20 9:45:00,20,8,2013,9,45
CSCO,2013-08-20,0.135,20,4.5,2,2013-08-20 9:45:00,20,8,2013,9,45
TRIP,2013-08-20,0.3553333333,47.33333333,6.333333333,3,2013-08-20 9:45:00,20,8,2013,9,45
MSFT,2013-08-20,0.1498292683,23.26829268,6.048780488,41,2013-08-20 9:45:00,20,8,2013,9,45
MCHP,2013-08-20,0.439,20,8,1,2013-08-20 9:45:00,20,8,2013,9,45
MSI,2013-08-20,0.51,18,7,1,2013-08-20 9:45:00,20,8,2013,9,45
EMC,2013-08-20,0.348,29,6.5,2,2013-08-20 9:45:00,20,8,2013,9,45
ORCL,2013-08-20,0.449,24.57142857,5.571428571,7,2013-08-20 9:45:00,20,8,2013,9,45
AABA,2013-08-20,0.3905,33,5,2,2013-08-20 9:45:00,20,8,2013,9,45
HPQ,2013-08-20,0.4316206897,35.31034483,6,29,2013-08-20 9:45:00,20,8,2013,9,45
ADP,2013-08-20,0.505,10,7.5,2,2013-08-20 9:45:00,20,8,2013,9,45
ETN,2013-08-20,0.2576,26.2,5.2,5,2013-08-20 9:45:00,20,8,2013,9,45
NVDA,2013-08-20,0.448,35,8,1,2013-08-20 9:45:00,20,8,2013,9,45
FB,2013-08-20,-0.1993238095,41.93809524,5.628571429,210,2013-08-20 9:45:00,20,8,2013,9,45
ADBE,2013-08-20,0.0985,27,5.5,2,2013-08-20 9:45:00,20,8,2013,9,45
CTSH,2013-08-20,0.366,50,4,1,2013-08-20 9:45:00,20,8,2013,9,45
ADSK,2013-08-20,0.418,40,4,3,2013-08-20 9:45:00,20,8,2013,9,45
INTC,2013-08-20,0.2965714286,21.28571429,6.142857143,7,2013-08-20 9:45:00,20,8,2013,9,45
IBM,2013-08-21,0.458,13.33333333,4.666666667,3,2013-08-21 9:45:00,21,8,2013,9,45
EA,2013-08-21,0.31,36,7,1,2013-08-21 9:45:00,21,8,2013,9,45
TDC,2013-08-21,0.56,36,7.090909091,11,2013-08-21 9:45:00,21,8,2013,9,45
AABA,2013-08-21,0.4626,32.4,3.3,10,2013-08-21 9:45:00,21,8,2013,9,45
ADI,2013-08-21,0.2016666667,46.66666667,7.333333333,3,2013-08-21 9:45:00,21,8,2013,9,45
FB,2013-08-21,0.07037647059,41.09411765,5.305882353,85,2013-08-21 9:45:00,21,8,2013,9,45
AAPL,2013-08-21,0.3321355932,29.13559322,5.305084746,59,2013-08-21 9:45:00,21,8,2013,9,45
INTU,2013-08-21,0.5072727273,28.54545455,7.545454545,11,2013-08-21 9:45:00,21,8,2013,9,45
SYMC,2013-08-21,0.56,37,4,2,2013-08-21 9:45:00,21,8,2013,9,45
NTAP,2013-08-21,0.0305,42,7,2,2013-08-21 9:45:00,21,8,2013,9,45
CRM,2013-08-21,0.56,43,6,1,2013-08-21 9:45:00,21,8,2013,9,45
ORCL,2013-08-21,0.3692903226,19.4516129,6.129032258,31,2013-08-21 9:45:00,21,8,2013,9,45
QCOM,2013-08-21,0.289,19,6,1,2013-08-21 9:45:00,21,8,2013,9,45
JNPR,2013-08-21,0.487,35,6,1,2013-08-21 9:45:00,21,8,2013,9,45
GOOG,2013-08-21,0.2768958333,19.77083333,5.8125,48,2013-08-21 9:45:00,21,8,2013,9,45
MSFT,2013-08-21,0.06901960784,22.54901961,5.431372549,51,2013-08-21 9:45:00,21,8,2013,9,45
INTC,2013-08-21,0.4609230769,22.30769231,7.230769231,13,2013-08-21 9:45:00,21,8,2013,9,45
CTXS,2013-08-21,0.56,36,4.5,2,2013-08-21 9:45:00,21,8,2013,9,45
MSI,2013-08-21,0.34025,15.5,6.25,4,2013-08-21 9:45:00,21,8,2013,9,45
HPQ,2013-08-21,0.3700909091,34.18181818,5.545454545,11,2013-08-21 9:45:00,21,8,2013,9,45
ADSK,2013-08-21,-0.02933333333,41.33333333,7,3,2013-08-21 9:45:00,21,8,2013,9,45
CSCO,2013-08-21,0.4773333333,20.66666667,4.333333333,3,2013-08-21 9:45:00,21,8,2013,9,45
ETN,2013-08-21,0.4933333333,27.66666667,6,3,2013-08-21 9:45:00,21,8,2013,9,45
DOV,2013-08-21,-0.29,23,6.5,2,2013-08-21 9:45:00,21,8,2013,9,45
NVDA,2013-08-21,0.366,35,6,1,2013-08-21 9:45:00,21,8,2013,9,45
JBL,2013-08-22,0.435,45,4,1,2013-08-22 9:45:00,22,8,2013,9,45
MSFT,2013-08-22,0.2072820513,22.58974359,5.769230769,39,2013-08-22 9:45:00,22,8,2013,9,45
FSLR,2013-08-22,-0.29,61,4,1,2013-08-22 9:45:00,22,8,2013,9,45
RHT,2013-08-22,-0.318,33,4,1,2013-08-22 9:45:00,22,8,2013,9,45
TXN,2013-08-22,0.435,32,9,1,2013-08-22 9:45:00,22,8,2013,9,45
CSCO,2013-08-22,0.15925,22.5,4.25,4,2013-08-22 9:45:00,22,8,2013,9,45
AAPL,2013-08-22,0.3231702128,28.74468085,6.319148936,47,2013-08-22 9:45:00,22,8,2013,9,45
ADSK,2013-08-22,0.38,39.25,5.5,4,2013-08-22 9:45:00,22,8,2013,9,45
HPQ,2013-08-22,-0.06223170732,37.07317073,6.329268293,82,2013-08-22 9:45:00,22,8,2013,9,45
AABA,2013-08-22,0.3312857143,31,5,7,2013-08-22 9:45:00,22,8,2013,9,45
TRIP,2013-08-22,0.301,49,5,2,2013-08-22 9:45:00,22,8,2013,9,45
ORCL,2013-08-22,0.439,22,7,2,2013-08-22 9:45:00,22,8,2013,9,45
MSI,2013-08-22,-0.29,20.66666667,5.333333333,3,2013-08-22 9:45:00,22,8,2013,9,45
ADBE,2013-08-22,0.0725,28,4.25,4,2013-08-22 9:45:00,22,8,2013,9,45
ETN,2013-08-22,0.085,32,7,2,2013-08-22 9:45:00,22,8,2013,9,45
JNPR,2013-08-22,-0.355,27,9,1,2013-08-22 9:45:00,22,8,2013,9,45
FB,2013-08-22,0.1735365854,43.40243902,5.487804878,82,2013-08-22 9:45:00,22,8,2013,9,45
GOOG,2013-08-22,0.3259230769,20.54807692,5.788461538,104,2013-08-22 9:45:00,22,8,2013,9,45
ADI,2013-08-22,0.56,45,5,1,2013-08-22 9:45:00,22,8,2013,9,45
NVDA,2013-08-22,0.4652727273,34.27272727,4.909090909,11,2013-08-22 9:45:00,22,8,2013,9,45
CTXS,2013-08-22,0.5421428571,36.14285714,5.142857143,7,2013-08-22 9:45:00,22,8,2013,9,45
QCOM,2013-08-22,0.685,23,2,1,2013-08-22 9:45:00,22,8,2013,9,45
EA,2013-08-22,0.46,61,5,1,2013-08-22 9:45:00,22,8,2013,9,45
DOV,2013-08-22,-0.29,23,4,1,2013-08-22 9:45:00,22,8,2013,9,45
IBM,2013-08-22,-0.1020526316,18,6.473684211,19,2013-08-22 9:45:00,22,8,2013,9,45
IBM,2013-08-23,0.079,16.5,4.5,2,2013-08-23 9:45:00,23,8,2013,9,45
INTC,2013-08-23,0.001153846154,21.76923077,4.769230769,13,2013-08-23 9:45:00,23,8,2013,9,45
ORCL,2013-08-23,0.268,26,5.5,2,2013-08-23 9:45:00,23,8,2013,9,45
QCOM,2013-08-23,-0.046,26.5,5,2,2013-08-23 9:45:00,23,8,2013,9,45
NVDA,2013-08-23,0.4975,34,5.5,2,2013-08-23 9:45:00,23,8,2013,9,45
ADSK,2013-08-23,0.001125,41.875,7.375,8,2013-08-23 9:45:00,23,8,2013,9,45
CA,2013-08-23,0.265,22,4,1,2013-08-23 9:45:00,23,8,2013,9,45
MSI,2013-08-23,0.31,20,8,1,2013-08-23 9:45:00,23,8,2013,9,45
SYMC,2013-08-23,0.378,29,4,1,2013-08-23 9:45:00,23,8,2013,9,45
MSFT,2013-08-23,0.001711538462,23.5,6.288461538,52,2013-08-23 9:45:00,23,8,2013,9,45
ADBE,2013-08-23,0.373,27,4,1,2013-08-23 9:45:00,23,8,2013,9,45
HPQ,2013-08-23,0.3394655172,33.67241379,5.74137931,58,2013-08-23 9:45:00,23,8,2013,9,45
GOOG,2013-08-23,0.3994788732,19.77464789,5.478873239,71,2013-08-23 9:45:00,23,8,2013,9,45
AAPL,2013-08-23,0.387635514,28.94392523,6.093457944,107,2013-08-23 9:45:00,23,8,2013,9,45
JNPR,2013-08-23,-0.19,40.5,8,6,2013-08-23 9:45:00,23,8,2013,9,45
FB,2013-08-23,-0.05727777778,42.55555556,5.111111111,36,2013-08-23 9:45:00,23,8,2013,9,45
CTXS,2013-08-23,0.623,36,4.5,2,2013-08-23 9:45:00,23,8,2013,9,45
PNR,2013-08-23,0.345,55,3,1,2013-08-23 9:45:00,23,8,2013,9,45
CSCO,2013-08-23,0.3505714286,20.14285714,5.571428571,7,2013-08-23 9:45:00,23,8,2013,9,45
SNDK,2013-08-23,0.4,0,7.3,10,2013-08-23 9:45:00,23,8,2013,9,45
AABA,2013-08-23,0.4594,34.26666667,5.4,15,2013-08-23 9:45:00,23,8,2013,9,45
EMC,2013-08-24,-0.29,28,4,1,2013-08-24 9:45:00,24,8,2013,9,45
ORCL,2013-08-24,0.3578,22.8,4.8,5,2013-08-24 9:45:00,24,8,2013,9,45
FB,2013-08-24,0.1379705882,42.32352941,5.852941176,34,2013-08-24 9:45:00,24,8,2013,9,45
GOOG,2013-08-24,0.4072924188,19.13718412,5.714801444,277,2013-08-24 9:45:00,24,8,2013,9,45
INTC,2013-08-24,0.0255,22,6,2,2013-08-24 9:45:00,24,8,2013,9,45
MSI,2013-08-24,0.5225,7.5,6,2,2013-08-24 9:45:00,24,8,2013,9,45
CRM,2013-08-24,0.435,37,4,1,2013-08-24 9:45:00,24,8,2013,9,45
IBM,2013-08-24,0.56,17,4,1,2013-08-24 9:45:00,24,8,2013,9,45
ETN,2013-08-24,0.46,22,5,1,2013-08-24 9:45:00,24,8,2013,9,45
CSCO,2013-08-24,0.4975,21.25,5.5,4,2013-08-24 9:45:00,24,8,2013,9,45
ADBE,2013-08-24,0.564,29,6,2,2013-08-24 9:45:00,24,8,2013,9,45
STX,2013-08-24,0.455,39,4,1,2013-08-24 9:45:00,24,8,2013,9,45
DOV,2013-08-24,0.4,19,5,2,2013-08-24 9:45:00,24,8,2013,9,45
HPQ,2013-08-24,0.3356,33.8,5.9,10,2013-08-24 9:45:00,24,8,2013,9,45
ADSK,2013-08-24,0.35075,43.25,6,4,2013-08-24 9:45:00,24,8,2013,9,45
AAPL,2013-08-24,0.1689074074,29.11111111,6,54,2013-08-24 9:45:00,24,8,2013,9,45
AABA,2013-08-24,0.3057142857,33.85714286,5.857142857,7,2013-08-24 9:45:00,24,8,2013,9,45
LLL,2013-08-24,0.56,23,6,1,2013-08-24 9:45:00,24,8,2013,9,45
QCOM,2013-08-24,0.37,19.2,6.4,5,2013-08-24 9:45:00,24,8,2013,9,45
SNDK,2013-08-24,0.4,0,4,1,2013-08-24 9:45:00,24,8,2013,9,45
MSFT,2013-08-24,0.2230078431,24.08235294,5.721568627,255,2013-08-24 9:45:00,24,8,2013,9,45
GOOG,2013-08-25,0.3602666667,19.51666667,5.966666667,60,2013-08-25 9:45:00,25,8,2013,9,45
AABA,2013-08-25,0.4975,34,5,2,2013-08-25 9:45:00,25,8,2013,9,45
MSFT,2013-08-25,-0.21996875,22.53125,6.4375,32,2013-08-25 9:45:00,25,8,2013,9,45
AAPL,2013-08-25,0.2183043478,28.91304348,6.652173913,23,2013-08-25 9:45:00,25,8,2013,9,45
HPQ,2013-08-25,0.4475,33,5.5,2,2013-08-25 9:45:00,25,8,2013,9,45
ETN,2013-08-25,-0.29,24,5,2,2013-08-25 9:45:00,25,8,2013,9,45
CSCO,2013-08-25,0.46,20.4,5.4,5,2013-08-25 9:45:00,25,8,2013,9,45
FB,2013-08-25,0.2154705882,41.70588235,5.764705882,17,2013-08-25 9:45:00,25,8,2013,9,45
MSI,2013-08-25,-0.006666666667,14,7.666666667,3,2013-08-25 9:45:00,25,8,2013,9,45
ADSK,2013-08-25,0.373,42,5,1,2013-08-25 9:45:00,25,8,2013,9,45
ADBE,2013-08-25,0.36,26,7,1,2013-08-25 9:45:00,25,8,2013,9,45
INTC,2013-08-25,-0.29,23,5,1,2013-08-25 9:45:00,25,8,2013,9,45
SNDK,2013-08-25,0.4,0,5,1,2013-08-25 9:45:00,25,8,2013,9,45
INTC,2013-08-26,0.3374285714,23.71428571,5.857142857,7,2013-08-26 9:45:00,26,8,2013,9,45
ORCL,2013-08-26,-0.09,18.66666667,7,3,2013-08-26 9:45:00,26,8,2013,9,45
FB,2013-08-26,0.1532777778,42,5.944444444,18,2013-08-26 9:45:00,26,8,2013,9,45
GOOG,2013-08-26,0.3854210526,20.36842105,5.684210526,19,2013-08-26 9:45:00,26,8,2013,9,45
IBM,2013-08-26,0.564,14,5,1,2013-08-26 9:45:00,26,8,2013,9,45
EMC,2013-08-26,-0.29,28,4,1,2013-08-26 9:45:00,26,8,2013,9,45
HPQ,2013-08-26,-0.0585,31.5,4.5,2,2013-08-26 9:45:00,26,8,2013,9,45
AABA,2013-08-26,0.384,32,5,1,2013-08-26 9:45:00,26,8,2013,9,45
DOV,2013-08-26,0.56,20,3,1,2013-08-26 9:45:00,26,8,2013,9,45
MSI,2013-08-26,0.56,14,5.5,2,2013-08-26 9:45:00,26,8,2013,9,45
ADP,2013-08-26,0.335,29,9,1,2013-08-26 9:45:00,26,8,2013,9,45
CA,2013-08-26,0.31,0,5.5,2,2013-08-26 9:45:00,26,8,2013,9,45
TRIP,2013-08-26,0.129,46.33333333,4.666666667,3,2013-08-26 9:45:00,26,8,2013,9,45
MSFT,2013-08-26,0.1179230769,23.15384615,5.846153846,13,2013-08-26 9:45:00,26,8,2013,9,45
AAPL,2013-08-26,0.2755833333,31.16666667,6.416666667,12,2013-08-26 9:45:00,26,8,2013,9,45
NVDA,2013-08-26,0.56,34,4,1,2013-08-26 9:45:00,26,8,2013,9,45
JNPR,2013-08-27,0.56,35,6,1,2013-08-27 9:45:00,27,8,2013,9,45
AVGO,2013-08-27,0.435,57,8,1,2013-08-27 9:45:00,27,8,2013,9,45
IBM,2013-08-27,0.4467647059,14.76470588,5.764705882,17,2013-08-27 9:45:00,27,8,2013,9,45
OMC,2013-08-27,0.135,23,5.5,2,2013-08-27 9:45:00,27,8,2013,9,45
MSFT,2013-08-27,0.2517727273,23.25757576,6.575757576,66,2013-08-27 9:45:00,27,8,2013,9,45
FB,2013-08-27,0.1047761194,42.14925373,6.388059701,134,2013-08-27 9:45:00,27,8,2013,9,45
NVDA,2013-08-27,0.334,33,5.5,2,2013-08-27 9:45:00,27,8,2013,9,45
AMAT,2013-08-27,0.31,37,8,1,2013-08-27 9:45:00,27,8,2013,9,45
CA,2013-08-27,0.35,34.5,5,2,2013-08-27 9:45:00,27,8,2013,9,45
ADBE,2013-08-27,0.1522,26.4,7.2,5,2013-08-27 9:45:00,27,8,2013,9,45
EMC,2013-08-27,-0.29,11,7,1,2013-08-27 9:45:00,27,8,2013,9,45
AAPL,2013-08-27,0.2383809524,29.11111111,6.587301587,63,2013-08-27 9:45:00,27,8,2013,9,45
CSCO,2013-08-27,0.4174,23.6,4.8,5,2013-08-27 9:45:00,27,8,2013,9,45
ADP,2013-08-27,0.414,20.5,4.5,2,2013-08-27 9:45:00,27,8,2013,9,45
ETN,2013-08-27,-0.315,35.75,5.5,4,2013-08-27 9:45:00,27,8,2013,9,45
FSLR,2013-08-27,0.435,53,4,1,2013-08-27 9:45:00,27,8,2013,9,45
INTC,2013-08-27,-0.042375,22.20833333,5.25,24,2013-08-27 9:45:00,27,8,2013,9,45
WDC,2013-08-27,0.378,54,5.75,4,2013-08-27 9:45:00,27,8,2013,9,45
CTXS,2013-08-27,0.3515,41.5,6.5,2,2013-08-27 9:45:00,27,8,2013,9,45
QCOM,2013-08-27,0.368,22,6,3,2013-08-27 9:45:00,27,8,2013,9,45
MU,2013-08-27,0.31,53,4,1,2013-08-27 9:45:00,27,8,2013,9,45
CERN,2013-08-27,0.49,20,7,1,2013-08-27 9:45:00,27,8,2013,9,45
SYMC,2013-08-27,0.205,32.5,8,2,2013-08-27 9:45:00,27,8,2013,9,45
HPQ,2013-08-27,0.11,34.4,6.2,10,2013-08-27 9:45:00,27,8,2013,9,45
DOV,2013-08-27,0.199,25.25,5.5,4,2013-08-27 9:45:00,27,8,2013,9,45
ORCL,2013-08-27,0.4245,22.125,5.425,40,2013-08-27 9:45:00,27,8,2013,9,45
ADSK,2013-08-27,0.56,39,3,1,2013-08-27 9:45:00,27,8,2013,9,45
GOOG,2013-08-27,0.1507846154,19.78461538,6.076923077,65,2013-08-27 9:45:00,27,8,2013,9,45
AABA,2013-08-27,0.4584666667,32.26666667,5.4,15,2013-08-27 9:45:00,27,8,2013,9,45
CRM,2013-08-28,0.335,46,8,1,2013-08-28 9:45:00,28,8,2013,9,45
LLL,2013-08-28,0.568,20,4,1,2013-08-28 9:45:00,28,8,2013,9,45
ADSK,2013-08-28,0.449,40,4,1,2013-08-28 9:45:00,28,8,2013,9,45
WDC,2013-08-28,0.3315,51,5,2,2013-08-28 9:45:00,28,8,2013,9,45
OMC,2013-08-28,0.56,23,5,1,2013-08-28 9:45:00,28,8,2013,9,45
INTU,2013-08-28,0.472,63,5,1,2013-08-28 9:45:00,28,8,2013,9,45
VRSN,2013-08-28,0.56,60,4.333333333,3,2013-08-28 9:45:00,28,8,2013,9,45
MSFT,2013-08-28,0.2523023256,23.06976744,5.88372093,43,2013-08-28 9:45:00,28,8,2013,9,45
AAPL,2013-08-28,0.30175,29.52941176,6.25,68,2013-08-28 9:45:00,28,8,2013,9,45
ADBE,2013-08-28,0.44025,27,6.5,4,2013-08-28 9:45:00,28,8,2013,9,45
NVDA,2013-08-28,0.6,35,5,1,2013-08-28 9:45:00,28,8,2013,9,45
IBM,2013-08-28,0.4443333333,15.83333333,6,6,2013-08-28 9:45:00,28,8,2013,9,45
AABA,2013-08-28,0.4293333333,34,5.333333333,3,2013-08-28 9:45:00,28,8,2013,9,45
AVGO,2013-08-28,0.5111904762,59.66666667,8.047619048,21,2013-08-28 9:45:00,28,8,2013,9,45
TRIP,2013-08-28,0.31,47,4,1,2013-08-28 9:45:00,28,8,2013,9,45
CERN,2013-08-28,0.623,37,7,1,2013-08-28 9:45:00,28,8,2013,9,45
FB,2013-08-28,0.1615876289,39.01030928,5.865979381,97,2013-08-28 9:45:00,28,8,2013,9,45
GOOG,2013-08-28,0.3332439024,19.53658537,5.658536585,41,2013-08-28 9:45:00,28,8,2013,9,45
INTC,2013-08-28,0.44,22.3,7,10,2013-08-28 9:45:00,28,8,2013,9,45
STX,2013-08-28,0.448,39,7,1,2013-08-28 9:45:00,28,8,2013,9,45
EMC,2013-08-28,0.5117777778,27.44444444,5.777777778,9,2013-08-28 9:45:00,28,8,2013,9,45
CTXS,2013-08-28,0.435,47,6,1,2013-08-28 9:45:00,28,8,2013,9,45
ORCL,2013-08-28,0.265,21.77777778,5.111111111,9,2013-08-28 9:45:00,28,8,2013,9,45
HPQ,2013-08-28,0.2143333333,34.66666667,5.666666667,3,2013-08-28 9:45:00,28,8,2013,9,45
FB,2013-08-29,0.20092,40.08,5.24,25,2013-08-29 9:45:00,29,8,2013,9,45
ADBE,2013-08-29,0.41,34,4.5,2,2013-08-29 9:45:00,29,8,2013,9,45
AAPL,2013-08-29,0.2569577465,28.71830986,6.112676056,71,2013-08-29 9:45:00,29,8,2013,9,45
GOOG,2013-08-29,0.1772923077,19.27692308,5.846153846,65,2013-08-29 9:45:00,29,8,2013,9,45
WDC,2013-08-29,0.378,54,5.5,2,2013-08-29 9:45:00,29,8,2013,9,45
ALTR,2013-08-29,0.67,,7.75,8,2013-08-29 9:45:00,29,8,2013,9,45
MSFT,2013-08-29,0.1777037037,22.59259259,5.944444444,54,2013-08-29 9:45:00,29,8,2013,9,45
DOV,2013-08-29,-0.29,40,5,1,2013-08-29 9:45:00,29,8,2013,9,45
MU,2013-08-29,0.7,43,9,1,2013-08-29 9:45:00,29,8,2013,9,45
AVGO,2013-08-29,0.505,53.5,6.5,2,2013-08-29 9:45:00,29,8,2013,9,45
ADP,2013-08-29,0.56,21,5,1,2013-08-29 9:45:00,29,8,2013,9,45
AABA,2013-08-29,0.66,34,8,1,2013-08-29 9:45:00,29,8,2013,9,45
CSCO,2013-08-29,0.2985,23.5,5.5,4,2013-08-29 9:45:00,29,8,2013,9,45
TRIP,2013-08-29,-0.29,37,5.378378378,37,2013-08-29 9:45:00,29,8,2013,9,45
HPQ,2013-08-29,0.3015,35,3.75,4,2013-08-29 9:45:00,29,8,2013,9,45
INTC,2013-08-29,0.256,25.5,6.25,4,2013-08-29 9:45:00,29,8,2013,9,45
BRCM,2013-08-29,0.4025,,7.5,4,2013-08-29 9:45:00,29,8,2013,9,45
ORCL,2013-08-29,0.2705,24.5,5.25,4,2013-08-29 9:45:00,29,8,2013,9,45
EMC,2013-08-29,0.393,27,8,1,2013-08-29 9:45:00,29,8,2013,9,45
ADSK,2013-08-29,-0.1258571429,37.71428571,4.714285714,7,2013-08-29 9:45:00,29,8,2013,9,45
RHI,2013-08-29,0.287,33,5,1,2013-08-29 9:45:00,29,8,2013,9,45
CERN,2013-08-29,0.56,60,9,1,2013-08-29 9:45:00,29,8,2013,9,45
IBM,2013-08-30,0.4581111111,14.77777778,6.111111111,9,2013-08-30 9:45:00,30,8,2013,9,45
CRM,2013-08-30,0.425,44.85,7.6,20,2013-08-30 9:45:00,30,8,2013,9,45
CSCO,2013-08-30,-0.165,22,5.4,5,2013-08-30 9:45:00,30,8,2013,9,45
OMC,2013-08-30,0.353,27,4,1,2013-08-30 9:45:00,30,8,2013,9,45
MSFT,2013-08-30,0.3254693878,23.96938776,6.510204082,98,2013-08-30 9:45:00,30,8,2013,9,45
AAPL,2013-08-30,0.1323055556,29.22222222,5.5,36,2013-08-30 9:45:00,30,8,2013,9,45
LLL,2013-08-30,0.56,13,6,1,2013-08-30 9:45:00,30,8,2013,9,45
FFIV,2013-08-30,0.56,56,6,2,2013-08-30 9:45:00,30,8,2013,9,45
ADBE,2013-08-30,0.303,23,6,1,2013-08-30 9:45:00,30,8,2013,9,45
SYMC,2013-08-30,0.044,29,4.5,2,2013-08-30 9:45:00,30,8,2013,9,45
DOV,2013-08-30,0.015,22.5,5.5,2,2013-08-30 9:45:00,30,8,2013,9,45
AABA,2013-08-30,0.4105,32.77777778,5.666666667,18,2013-08-30 9:45:00,30,8,2013,9,45
ADSK,2013-08-30,0.56,37,6,1,2013-08-30 9:45:00,30,8,2013,9,45
TRIP,2013-08-30,0.01,40.5,5.5,2,2013-08-30 9:45:00,30,8,2013,9,45
ORCL,2013-08-30,0.1563333333,21.83333333,4.833333333,6,2013-08-30 9:45:00,30,8,2013,9,45
EMC,2013-08-30,-0.29,18,4,1,2013-08-30 9:45:00,30,8,2013,9,45
INTC,2013-08-30,0.31,20.5,6.5,2,2013-08-30 9:45:00,30,8,2013,9,45
ETN,2013-08-30,-0.29,35,4,1,2013-08-30 9:45:00,30,8,2013,9,45
FB,2013-08-30,-0.1234736842,41.38947368,5.368421053,95,2013-08-30 9:45:00,30,8,2013,9,45
GOOG,2013-08-30,0.2082083333,19.72916667,5.958333333,48,2013-08-30 9:45:00,30,8,2013,9,45
HPQ,2013-08-30,-0.0685,31.83333333,5.166666667,18,2013-08-30 9:45:00,30,8,2013,9,45
CTXS,2013-08-30,0.3327272727,38.72727273,5.909090909,11,2013-08-30 9:45:00,30,8,2013,9,45
NVDA,2013-08-31,0.3623333333,28,5.333333333,3,2013-08-31 9:45:00,31,8,2013,9,45
MSFT,2013-08-31,0.03378021978,24.12087912,6.208791209,91,2013-08-31 9:45:00,31,8,2013,9,45
AAPL,2013-08-31,0.3616976744,28.55813953,6.069767442,43,2013-08-31 9:45:00,31,8,2013,9,45
